"user_id","round","agent_id","tile_x","tile_y","cnt"
31,6,0,2,7,4
31,6,0,4,1,0
31,6,0,4,3,0
31,6,0,4,7,1
31,6,1,0,1,0
31,6,1,7,0,0
31,6,1,3,1,0
31,6,1,1,4,3
31,6,1,7,4,0
31,6,1,2,0,0
31,6,1,7,7,0
31,6,1,7,3,1
31,6,1,4,0,0
31,6,1,2,7,1
31,6,1,4,1,0
31,6,1,4,3,1
31,6,1,4,7,0
15,9,0,2,2,0
15,9,0,1,2,0
15,9,0,2,1,0
15,9,0,2,3,0
15,9,0,3,2,0
15,9,0,1,1,0
15,9,0,1,3,0
15,9,0,3,1,0
15,9,0,3,3,0
15,9,0,5,5,0
15,9,0,4,5,0
15,9,0,5,4,0
15,9,0,5,6,0
15,9,0,6,5,0
15,9,0,4,4,0
15,9,0,4,6,0
15,9,0,6,4,0
15,9,0,6,6,0
15,9,1,2,2,0
15,9,1,1,2,0
15,9,1,2,1,0
15,9,1,2,3,0
15,9,1,3,2,0
15,9,1,1,1,0
15,9,1,1,3,0
15,9,1,3,1,0
15,9,1,3,3,0
15,9,1,5,5,0
15,9,1,4,5,0
15,9,1,5,4,0
15,9,1,5,6,0
15,9,1,6,5,0
15,9,1,4,4,0
15,9,1,4,6,0
15,9,1,6,4,0
15,9,1,6,6,0
59,3,0,0,1,2
59,3,0,7,0,4
59,3,0,3,1,3
59,3,0,1,4,3
59,3,0,7,4,4
59,3,0,2,0,2
59,3,0,7,7,3
59,3,0,7,3,2
59,3,0,4,0,4
59,3,0,2,7,3
59,3,0,4,1,5
59,3,0,4,3,5
59,3,0,4,7,2
63,7,0,0,1,1
63,7,0,7,0,0
63,7,0,3,1,1
63,7,0,1,4,5
63,7,0,7,4,0
63,7,0,2,0,0
63,7,0,7,7,0
63,7,0,7,3,0
63,7,0,4,0,1
63,7,0,2,7,0
63,7,0,4,1,2
63,7,0,4,3,1
63,7,0,4,7,0
63,7,1,0,1,2
63,7,1,7,0,0
63,7,1,3,1,0
63,7,1,1,4,1
63,7,1,7,4,0
63,7,1,2,0,1
63,7,1,7,7,4
63,7,1,7,3,0
63,7,1,4,0,0
63,7,1,2,7,0
63,7,1,4,1,0
63,7,1,4,3,1
63,7,1,4,7,0
57,7,0,0,1,0
57,7,0,7,0,0
57,7,0,3,1,0
57,7,0,1,4,2
57,7,0,7,4,0
57,7,0,2,0,0
57,7,0,7,7,0
57,7,0,7,3,0
57,7,0,4,0,0
57,7,0,2,7,0
57,7,0,4,1,0
57,7,0,4,3,2
57,7,0,4,7,0
57,7,1,0,1,0
57,7,1,7,0,0
57,7,1,3,1,4
57,7,1,1,4,0
57,7,1,7,4,4
57,7,1,2,0,1
57,7,1,7,7,0
57,7,1,7,3,3
57,7,1,4,0,0
57,7,1,2,7,0
57,7,1,4,1,1
57,7,1,4,3,1
57,7,1,4,7,1
66,6,0,0,1,0
66,6,0,7,0,0
66,6,0,3,1,3
66,6,0,1,4,0
66,6,0,7,4,5
66,6,0,2,0,0
66,6,0,7,7,0
66,6,0,7,3,5
66,6,0,4,0,2
66,6,0,2,7,0
66,6,0,4,1,4
66,6,0,4,3,0
66,6,0,4,7,0
66,6,1,0,1,3
66,6,1,7,0,0
66,6,1,3,1,1
66,6,1,1,4,0
66,6,1,7,4,0
66,6,1,2,0,1
66,6,1,7,7,0
66,6,1,7,3,0
66,6,1,4,0,0
66,6,1,2,7,0
66,6,1,4,1,0
66,6,1,4,3,1
66,6,1,4,7,2
41,5,0,2,2,2
41,5,0,1,2,0
41,5,0,2,1,3
41,5,0,2,3,0
41,5,0,3,2,3
41,5,0,1,1,2
41,5,0,1,3,0
41,5,0,3,1,5
41,5,0,3,3,0
41,5,0,5,5,0
41,5,0,4,5,0
41,5,0,5,4,5
41,5,0,5,6,0
41,5,0,6,5,0
41,5,0,4,4,4
41,5,0,4,6,0
41,5,0,6,4,0
41,5,0,6,6,0
53,6,0,0,1,7
53,6,0,7,0,0
53,6,0,3,1,0
53,6,0,1,4,0
53,6,0,7,4,0
53,6,0,2,0,6
53,6,0,7,7,0
53,6,0,7,3,0
53,6,0,4,0,0
53,6,0,2,7,0
53,6,0,4,1,0
53,6,0,4,3,0
53,6,0,4,7,0
53,6,1,0,1,0
53,6,1,7,0,0
53,6,1,3,1,5
53,6,1,1,4,0
53,6,1,7,4,0
53,6,1,2,0,0
53,6,1,7,7,2
53,6,1,7,3,0
53,6,1,4,0,5
53,6,1,2,7,0
53,6,1,4,1,1
53,6,1,4,3,0
53,6,1,4,7,0
70,2,0,0,1,4
70,2,0,7,0,3
70,2,0,3,1,5
70,2,0,1,4,3
70,2,0,7,4,5
70,2,0,2,0,3
70,2,0,7,7,3
70,2,0,7,3,5
70,2,0,4,0,8
70,2,0,2,7,1
70,2,0,4,1,6
70,2,0,4,3,3
70,2,0,4,7,3
31,7,0,0,1,0
31,7,0,7,0,0
31,7,0,3,1,3
31,7,0,1,4,0
31,7,0,7,4,0
31,7,0,2,0,1
31,7,0,7,7,0
31,7,0,7,3,1
31,7,0,4,0,5
31,7,0,2,7,0
31,7,0,4,1,5
31,7,0,4,3,0
31,7,0,4,7,0
31,7,1,0,1,0
31,7,1,7,0,9
31,7,1,3,1,2
31,7,1,1,4,1
31,7,1,7,4,0
31,7,1,2,0,2
31,7,1,7,7,0
31,7,1,7,3,0
31,7,1,4,0,2
31,7,1,2,7,0
31,7,1,4,1,2
31,7,1,4,3,2
31,7,1,4,7,0
71,1,0,0,1,1
71,1,0,7,0,1
71,1,0,3,1,3
71,1,0,1,4,1
71,1,0,7,4,3
71,1,0,2,0,0
71,1,0,7,7,1
71,1,0,7,3,1
71,1,0,4,0,1
71,1,0,2,7,2
71,1,0,4,1,8
71,1,0,4,3,4
71,1,0,4,7,1
63,8,0,2,2,4
63,8,0,1,2,4
63,8,0,2,1,7
63,8,0,2,3,3
63,8,0,3,2,1
63,8,0,1,1,5
63,8,0,1,3,4
63,8,0,3,1,7
63,8,0,3,3,1
63,8,0,5,5,1
63,8,0,4,5,0
63,8,0,5,4,0
63,8,0,5,6,0
63,8,0,6,5,0
63,8,0,4,4,1
63,8,0,4,6,1
63,8,0,6,4,0
63,8,0,6,6,0
63,8,1,2,2,0
63,8,1,1,2,0
63,8,1,2,1,0
63,8,1,2,3,0
63,8,1,3,2,0
63,8,1,1,1,0
63,8,1,1,3,0
63,8,1,3,1,0
63,8,1,3,3,0
63,8,1,5,5,5
63,8,1,4,5,1
63,8,1,5,4,0
63,8,1,5,6,6
63,8,1,6,5,0
63,8,1,4,4,0
63,8,1,4,6,9
63,8,1,6,4,0
63,8,1,6,6,2
66,7,0,0,1,0
66,7,0,7,0,5
66,7,0,3,1,1
66,7,0,1,4,0
66,7,0,7,4,0
66,7,0,2,0,0
66,7,0,7,7,1
66,7,0,7,3,0
66,7,0,4,0,0
66,7,0,2,7,0
66,7,0,4,1,2
66,7,0,4,3,1
66,7,0,4,7,0
66,7,1,0,1,0
66,7,1,7,0,0
66,7,1,3,1,0
66,7,1,1,4,0
66,7,1,7,4,0
66,7,1,2,0,0
66,7,1,7,7,3
66,7,1,7,3,0
66,7,1,4,0,0
66,7,1,2,7,0
66,7,1,4,1,0
66,7,1,4,3,0
66,7,1,4,7,14
59,4,0,2,2,2
59,4,0,1,2,2
59,4,0,2,1,2
59,4,0,2,3,5
59,4,0,3,2,2
59,4,0,1,1,3
59,4,0,1,3,3
59,4,0,3,1,3
59,4,0,3,3,3
59,4,0,5,5,1
59,4,0,4,5,4
59,4,0,5,4,4
59,4,0,5,6,2
59,4,0,6,5,4
59,4,0,4,4,3
59,4,0,4,6,2
59,4,0,6,4,2
59,4,0,6,6,4
70,3,0,0,1,4
70,3,0,7,0,4
70,3,0,3,1,4
70,3,0,1,4,3
70,3,0,7,4,4
70,3,0,2,0,3
70,3,0,7,7,2
70,3,0,7,3,3
70,3,0,4,0,3
70,3,0,2,7,2
70,3,0,4,1,4
70,3,0,4,3,4
70,3,0,4,7,4
41,6,0,0,1,0
41,6,0,7,0,3
41,6,0,3,1,0
41,6,0,1,4,0
41,6,0,7,4,4
41,6,0,2,0,0
41,6,0,7,7,0
41,6,0,7,3,2
41,6,0,4,0,0
41,6,0,2,7,0
41,6,0,4,1,0
41,6,0,4,3,0
41,6,0,4,7,2
41,6,1,0,1,0
41,6,1,7,0,0
41,6,1,3,1,0
41,6,1,1,4,0
41,6,1,7,4,0
41,6,1,2,0,0
41,6,1,7,7,0
41,6,1,7,3,0
41,6,1,4,0,0
41,6,1,2,7,0
41,6,1,4,1,0
41,6,1,4,3,2
41,6,1,4,7,2
72,1,0,0,1,2
72,1,0,7,0,2
72,1,0,3,1,3
72,1,0,1,4,2
72,1,0,7,4,2
72,1,0,2,0,4
72,1,0,7,7,3
72,1,0,7,3,4
72,1,0,4,0,3
72,1,0,2,7,6
72,1,0,4,1,4
72,1,0,4,3,5
72,1,0,4,7,2
31,8,0,2,2,0
31,8,0,1,2,0
31,8,0,2,1,0
31,8,0,2,3,0
31,8,0,3,2,0
31,8,0,1,1,0
31,8,0,1,3,0
31,8,0,3,1,0
31,8,0,3,3,0
31,8,0,5,5,2
31,8,0,4,5,6
31,8,0,5,4,0
31,8,0,5,6,3
31,8,0,6,5,7
31,8,0,4,4,0
31,8,0,4,6,5
31,8,0,6,4,0
31,8,0,6,6,5
31,8,1,2,2,1
31,8,1,1,2,4
31,8,1,2,1,1
31,8,1,2,3,0
31,8,1,3,2,2
31,8,1,1,1,5
31,8,1,1,3,3
31,8,1,3,1,0
31,8,1,3,3,2
31,8,1,5,5,1
31,8,1,4,5,0
31,8,1,5,4,0
31,8,1,5,6,2
31,8,1,6,5,1
31,8,1,4,4,0
31,8,1,4,6,0
31,8,1,6,4,0
31,8,1,6,6,2
63,9,0,2,2,2
63,9,0,1,2,0
63,9,0,2,1,2
63,9,0,2,3,0
63,9,0,3,2,0
63,9,0,1,1,0
63,9,0,1,3,0
63,9,0,3,1,4
63,9,0,3,3,2
63,9,0,5,5,3
63,9,0,4,5,0
63,9,0,5,4,1
63,9,0,5,6,1
63,9,0,6,5,0
63,9,0,4,4,1
63,9,0,4,6,0
63,9,0,6,4,1
63,9,0,6,6,0
63,9,1,2,2,1
63,9,1,1,2,0
63,9,1,2,1,2
63,9,1,2,3,0
63,9,1,3,2,2
63,9,1,1,1,1
63,9,1,1,3,0
63,9,1,3,1,2
63,9,1,3,3,1
63,9,1,5,5,0
63,9,1,4,5,1
63,9,1,5,4,1
63,9,1,5,6,0
63,9,1,6,5,0
63,9,1,4,4,0
63,9,1,4,6,1
63,9,1,6,4,0
63,9,1,6,6,0
76,1,0,0,1,6
76,1,0,7,0,0
76,1,0,3,1,1
76,1,0,1,4,2
76,1,0,7,4,0
76,1,0,2,0,0
76,1,0,7,7,0
76,1,0,7,3,0
76,1,0,4,0,0
76,1,0,2,7,0
76,1,0,4,1,0
76,1,0,4,3,0
76,1,0,4,7,0
59,5,0,2,2,2
59,5,0,1,2,2
59,5,0,2,1,4
59,5,0,2,3,3
59,5,0,3,2,4
59,5,0,1,1,2
59,5,0,1,3,5
59,5,0,3,1,2
59,5,0,3,3,6
59,5,0,5,5,1
59,5,0,4,5,5
59,5,0,5,4,3
59,5,0,5,6,2
59,5,0,6,5,2
59,5,0,4,4,3
59,5,0,4,6,2
59,5,0,6,4,1
59,5,0,6,6,2
66,8,0,2,2,1
66,8,0,1,2,0
66,8,0,2,1,0
66,8,0,2,3,1
66,8,0,3,2,0
66,8,0,1,1,1
66,8,0,1,3,3
66,8,0,3,1,0
66,8,0,3,3,5
66,8,0,5,5,0
66,8,0,4,5,0
66,8,0,5,4,0
66,8,0,5,6,0
66,8,0,6,5,0
66,8,0,4,4,2
66,8,0,4,6,0
66,8,0,6,4,0
66,8,0,6,6,0
66,8,1,2,2,0
66,8,1,1,2,0
66,8,1,2,1,0
66,8,1,2,3,0
66,8,1,3,2,0
66,8,1,1,1,0
66,8,1,1,3,0
66,8,1,3,1,0
66,8,1,3,3,0
66,8,1,5,5,0
66,8,1,4,5,2
66,8,1,5,4,3
66,8,1,5,6,1
66,8,1,6,5,5
66,8,1,4,4,0
66,8,1,4,6,6
66,8,1,6,4,4
66,8,1,6,6,0
78,1,0,0,1,2
78,1,0,7,0,0
78,1,0,3,1,0
78,1,0,1,4,1
78,1,0,7,4,1
78,1,0,2,0,0
78,1,0,7,7,0
78,1,0,7,3,1
78,1,0,4,0,0
78,1,0,2,7,0
78,1,0,4,1,0
78,1,0,4,3,0
78,1,0,4,7,3
0,1,0,0,1,0
0,1,0,7,0,2
0,1,0,3,1,0
0,1,0,1,4,0
0,1,0,7,4,0
0,1,0,2,0,0
0,1,0,7,7,0
0,1,0,7,3,0
0,1,0,4,0,0
0,1,0,2,7,3
0,1,0,4,1,0
0,1,0,4,3,0
0,1,0,4,7,3
72,2,0,0,1,3
72,2,0,7,0,2
72,2,0,3,1,2
72,2,0,1,4,4
72,2,0,7,4,2
72,2,0,2,0,1
72,2,0,7,7,3
72,2,0,7,3,3
72,2,0,4,0,3
72,2,0,2,7,4
72,2,0,4,1,2
72,2,0,4,3,2
72,2,0,4,7,4
57,8,0,2,2,0
57,8,0,1,2,2
57,8,0,2,1,0
57,8,0,2,3,0
57,8,0,3,2,0
57,8,0,1,1,2
57,8,0,1,3,0
57,8,0,3,1,0
57,8,0,3,3,0
57,8,0,5,5,2
57,8,0,4,5,6
57,8,0,5,4,5
57,8,0,5,6,4
57,8,0,6,5,5
57,8,0,4,4,1
57,8,0,4,6,3
57,8,0,6,4,1
57,8,0,6,6,0
57,8,1,2,2,5
57,8,1,1,2,1
57,8,1,2,1,6
57,8,1,2,3,0
57,8,1,3,2,0
57,8,1,1,1,0
57,8,1,1,3,0
57,8,1,3,1,1
57,8,1,3,3,1
57,8,1,5,5,0
57,8,1,4,5,0
57,8,1,5,4,1
57,8,1,5,6,0
57,8,1,6,5,0
57,8,1,4,4,1
57,8,1,4,6,0
57,8,1,6,4,0
57,8,1,6,6,0
70,4,0,2,2,4
70,4,0,1,2,2
70,4,0,2,1,3
70,4,0,2,3,3
70,4,0,3,2,4
70,4,0,1,1,4
70,4,0,1,3,3
70,4,0,3,1,4
70,4,0,3,3,3
70,4,0,5,5,4
70,4,0,4,5,5
70,4,0,5,4,1
70,4,0,5,6,4
70,4,0,6,5,4
70,4,0,4,4,6
70,4,0,4,6,3
70,4,0,6,4,4
70,4,0,6,6,3
71,2,0,0,1,0
71,2,0,7,0,0
71,2,0,3,1,0
71,2,0,1,4,0
71,2,0,7,4,2
71,2,0,2,0,0
71,2,0,7,7,0
71,2,0,7,3,5
71,2,0,4,0,0
71,2,0,2,7,0
71,2,0,4,1,0
71,2,0,4,3,1
71,2,0,4,7,1
80,1,0,0,1,1
80,1,0,7,0,1
80,1,0,3,1,2
80,1,0,1,4,1
80,1,0,7,4,2
80,1,0,2,0,2
80,1,0,7,7,3
80,1,0,7,3,5
80,1,0,4,0,2
80,1,0,2,7,2
80,1,0,4,1,4
80,1,0,4,3,4
80,1,0,4,7,3
82,1,0,0,1,0
82,1,0,7,0,1
82,1,0,3,1,0
82,1,0,1,4,2
82,1,0,7,4,2
82,1,0,2,0,1
82,1,0,7,7,1
82,1,0,7,3,3
82,1,0,4,0,0
82,1,0,2,7,0
82,1,0,4,1,1
82,1,0,4,3,5
82,1,0,4,7,1
31,9,0,2,2,4
31,9,0,1,2,5
31,9,0,2,1,1
31,9,0,2,3,1
31,9,0,3,2,0
31,9,0,1,1,5
31,9,0,1,3,6
31,9,0,3,1,0
31,9,0,3,3,0
31,9,0,5,5,0
31,9,0,4,5,0
31,9,0,5,4,0
31,9,0,5,6,0
31,9,0,6,5,0
31,9,0,4,4,0
31,9,0,4,6,0
31,9,0,6,4,0
31,9,0,6,6,0
31,9,1,2,2,2
31,9,1,1,2,1
31,9,1,2,1,3
31,9,1,2,3,2
31,9,1,3,2,2
31,9,1,1,1,0
31,9,1,1,3,0
31,9,1,3,1,0
31,9,1,3,3,2
31,9,1,5,5,0
31,9,1,4,5,2
31,9,1,5,4,2
31,9,1,5,6,1
31,9,1,6,5,4
31,9,1,4,4,2
31,9,1,4,6,0
31,9,1,6,4,1
31,9,1,6,6,1
81,1,0,0,1,0
81,1,0,7,0,0
81,1,0,3,1,0
81,1,0,1,4,0
81,1,0,7,4,6
81,1,0,2,0,0
81,1,0,7,7,1
81,1,0,7,3,0
81,1,0,4,0,0
81,1,0,2,7,1
81,1,0,4,1,1
81,1,0,4,3,1
81,1,0,4,7,0
76,2,0,0,1,5
76,2,0,7,0,0
76,2,0,3,1,3
76,2,0,1,4,0
76,2,0,7,4,0
76,2,0,2,0,3
76,2,0,7,7,0
76,2,0,7,3,0
76,2,0,4,0,0
76,2,0,2,7,0
76,2,0,4,1,0
76,2,0,4,3,1
76,2,0,4,7,0
77,1,0,0,1,0
77,1,0,7,0,0
77,1,0,3,1,1
77,1,0,1,4,0
77,1,0,7,4,0
77,1,0,2,0,0
77,1,0,7,7,0
77,1,0,7,3,2
77,1,0,4,0,1
77,1,0,2,7,0
77,1,0,4,1,1
77,1,0,4,3,0
77,1,0,4,7,0
78,2,0,0,1,0
78,2,0,7,0,0
78,2,0,3,1,0
78,2,0,1,4,0
78,2,0,7,4,0
78,2,0,2,0,1
78,2,0,7,7,0
78,2,0,7,3,0
78,2,0,4,0,1
78,2,0,2,7,2
78,2,0,4,1,6
78,2,0,4,3,0
78,2,0,4,7,0
59,6,0,0,1,0
59,6,0,7,0,2
59,6,0,3,1,0
59,6,0,1,4,3
59,6,0,7,4,5
59,6,0,2,0,0
59,6,0,7,7,2
59,6,0,7,3,4
59,6,0,4,0,1
59,6,0,2,7,1
59,6,0,4,1,2
59,6,0,4,3,4
59,6,0,4,7,3
59,6,1,0,1,4
59,6,1,7,0,0
59,6,1,3,1,5
59,6,1,1,4,2
59,6,1,7,4,0
59,6,1,2,0,3
59,6,1,7,7,0
59,6,1,7,3,0
59,6,1,4,0,3
59,6,1,2,7,2
59,6,1,4,1,5
59,6,1,4,3,2
59,6,1,4,7,1
83,1,0,0,1,1
83,1,0,7,0,3
83,1,0,3,1,1
83,1,0,1,4,0
83,1,0,7,4,1
83,1,0,2,0,2
83,1,0,7,7,1
83,1,0,7,3,2
83,1,0,4,0,1
83,1,0,2,7,1
83,1,0,4,1,1
83,1,0,4,3,1
83,1,0,4,7,1
84,1,0,0,1,0
84,1,0,7,0,0
84,1,0,3,1,0
84,1,0,1,4,0
84,1,0,7,4,0
84,1,0,2,0,0
84,1,0,7,7,0
84,1,0,7,3,1
84,1,0,4,0,0
84,1,0,2,7,0
84,1,0,4,1,0
84,1,0,4,3,1
84,1,0,4,7,0
72,3,0,0,1,2
72,3,0,7,0,2
72,3,0,3,1,3
72,3,0,1,4,5
72,3,0,7,4,3
72,3,0,2,0,5
72,3,0,7,7,2
72,3,0,7,3,4
72,3,0,4,0,3
72,3,0,2,7,6
72,3,0,4,1,5
72,3,0,4,3,5
72,3,0,4,7,5
70,5,0,2,2,2
70,5,0,1,2,4
70,5,0,2,1,3
70,5,0,2,3,5
70,5,0,3,2,5
70,5,0,1,1,2
70,5,0,1,3,1
70,5,0,3,1,3
70,5,0,3,3,4
70,5,0,5,5,5
70,5,0,4,5,3
70,5,0,5,4,0
70,5,0,5,6,2
70,5,0,6,5,1
70,5,0,4,4,5
70,5,0,4,6,3
70,5,0,6,4,3
70,5,0,6,6,1
74,1,0,0,1,1
74,1,0,7,0,1
74,1,0,3,1,2
74,1,0,1,4,1
74,1,0,7,4,4
74,1,0,2,0,0
74,1,0,7,7,4
74,1,0,7,3,2
74,1,0,4,0,1
74,1,0,2,7,3
74,1,0,4,1,1
74,1,0,4,3,4
74,1,0,4,7,4
66,9,0,2,2,0
66,9,0,1,2,0
66,9,0,2,1,1
66,9,0,2,3,0
66,9,0,3,2,6
66,9,0,1,1,0
66,9,0,1,3,0
66,9,0,3,1,1
66,9,0,3,3,1
66,9,0,5,5,0
66,9,0,4,5,0
66,9,0,5,4,0
66,9,0,5,6,0
66,9,0,6,5,0
66,9,0,4,4,0
66,9,0,4,6,0
66,9,0,6,4,0
66,9,0,6,6,0
66,9,1,2,2,4
66,9,1,1,2,0
66,9,1,2,1,3
66,9,1,2,3,0
66,9,1,3,2,0
66,9,1,1,1,6
66,9,1,1,3,1
66,9,1,3,1,0
66,9,1,3,3,0
66,9,1,5,5,0
66,9,1,4,5,0
66,9,1,5,4,0
66,9,1,5,6,0
66,9,1,6,5,0
66,9,1,4,4,2
66,9,1,4,6,0
66,9,1,6,4,0
66,9,1,6,6,0
80,2,0,0,1,1
80,2,0,7,0,1
80,2,0,3,1,1
80,2,0,1,4,2
80,2,0,7,4,3
80,2,0,2,0,3
80,2,0,7,7,1
80,2,0,7,3,1
80,2,0,4,0,1
80,2,0,2,7,1
80,2,0,4,1,4
80,2,0,4,3,6
80,2,0,4,7,1
57,9,0,2,2,3
57,9,0,1,2,0
57,9,0,2,1,0
57,9,0,2,3,5
57,9,0,3,2,4
57,9,0,1,1,0
57,9,0,1,3,0
57,9,0,3,1,0
57,9,0,3,3,4
57,9,0,5,5,0
57,9,0,4,5,0
57,9,0,5,4,0
57,9,0,5,6,0
57,9,0,6,5,0
57,9,0,4,4,1
57,9,0,4,6,0
57,9,0,6,4,0
57,9,0,6,6,0
57,9,1,2,2,0
57,9,1,1,2,0
57,9,1,2,1,3
57,9,1,2,3,0
57,9,1,3,2,1
57,9,1,1,1,8
57,9,1,1,3,0
57,9,1,3,1,1
57,9,1,3,3,2
57,9,1,5,5,1
57,9,1,4,5,0
57,9,1,5,4,1
57,9,1,5,6,0
57,9,1,6,5,3
57,9,1,4,4,0
57,9,1,4,6,0
57,9,1,6,4,1
57,9,1,6,6,3
82,2,0,0,1,1
82,2,0,7,0,0
82,2,0,3,1,1
82,2,0,1,4,0
82,2,0,7,4,7
82,2,0,2,0,1
82,2,0,7,7,3
82,2,0,7,3,5
82,2,0,4,0,0
82,2,0,2,7,0
82,2,0,4,1,0
82,2,0,4,3,0
82,2,0,4,7,0
85,1,0,0,1,0
85,1,0,7,0,0
85,1,0,3,1,0
85,1,0,1,4,0
85,1,0,7,4,3
85,1,0,2,0,0
85,1,0,7,7,0
85,1,0,7,3,3
85,1,0,4,0,0
85,1,0,2,7,0
85,1,0,4,1,0
85,1,0,4,3,0
85,1,0,4,7,0
71,3,0,0,1,1
71,3,0,7,0,2
71,3,0,3,1,0
71,3,0,1,4,0
71,3,0,7,4,3
71,3,0,2,0,0
71,3,0,7,7,1
71,3,0,7,3,1
71,3,0,4,0,0
71,3,0,2,7,0
71,3,0,4,1,0
71,3,0,4,3,1
71,3,0,4,7,0
86,1,0,0,1,1
86,1,0,7,0,2
86,1,0,3,1,1
86,1,0,1,4,1
86,1,0,7,4,2
86,1,0,2,0,1
86,1,0,7,7,1
86,1,0,7,3,1
86,1,0,4,0,1
86,1,0,2,7,1
86,1,0,4,1,0
86,1,0,4,3,1
86,1,0,4,7,0
81,2,0,0,1,6
81,2,0,7,0,0
81,2,0,3,1,0
81,2,0,1,4,0
81,2,0,7,4,0
81,2,0,2,0,1
81,2,0,7,7,0
81,2,0,7,3,0
81,2,0,4,0,0
81,2,0,2,7,0
81,2,0,4,1,0
81,2,0,4,3,1
81,2,0,4,7,0
84,2,0,0,1,0
84,2,0,7,0,0
84,2,0,3,1,0
84,2,0,1,4,3
84,2,0,7,4,0
84,2,0,2,0,0
84,2,0,7,7,0
84,2,0,7,3,0
84,2,0,4,0,0
84,2,0,2,7,1
84,2,0,4,1,0
84,2,0,4,3,0
84,2,0,4,7,2
77,2,0,0,1,2
77,2,0,7,0,0
77,2,0,3,1,1
77,2,0,1,4,1
77,2,0,7,4,0
77,2,0,2,0,0
77,2,0,7,7,0
77,2,0,7,3,0
77,2,0,4,0,0
77,2,0,2,7,0
77,2,0,4,1,2
77,2,0,4,3,3
77,2,0,4,7,0
83,2,0,0,1,2
83,2,0,7,0,2
83,2,0,3,1,3
83,2,0,1,4,1
83,2,0,7,4,1
83,2,0,2,0,4
83,2,0,7,7,2
83,2,0,7,3,5
83,2,0,4,0,3
83,2,0,2,7,1
83,2,0,4,1,2
83,2,0,4,3,3
83,2,0,4,7,2
72,4,0,2,2,3
72,4,0,1,2,2
72,4,0,2,1,2
72,4,0,2,3,3
72,4,0,3,2,6
72,4,0,1,1,3
72,4,0,1,3,5
72,4,0,3,1,2
72,4,0,3,3,4
72,4,0,5,5,4
72,4,0,4,5,3
72,4,0,5,4,9
72,4,0,5,6,5
72,4,0,6,5,2
72,4,0,4,4,5
72,4,0,4,6,3
72,4,0,6,4,2
72,4,0,6,6,1
87,1,0,0,1,0
87,1,0,7,0,0
87,1,0,3,1,0
87,1,0,1,4,0
87,1,0,7,4,0
87,1,0,2,0,0
87,1,0,7,7,0
87,1,0,7,3,0
87,1,0,4,0,1
87,1,0,2,7,0
87,1,0,4,1,1
87,1,0,4,3,3
87,1,0,4,7,0
76,3,0,0,1,0
76,3,0,7,0,0
76,3,0,3,1,1
76,3,0,1,4,1
76,3,0,7,4,0
76,3,0,2,0,1
76,3,0,7,7,0
76,3,0,7,3,0
76,3,0,4,0,0
76,3,0,2,7,1
76,3,0,4,1,0
76,3,0,4,3,4
76,3,0,4,7,0
70,6,0,0,1,0
70,6,0,7,0,0
70,6,0,3,1,1
70,6,0,1,4,1
70,6,0,7,4,1
70,6,0,2,0,0
70,6,0,7,7,0
70,6,0,7,3,0
70,6,0,4,0,0
70,6,0,2,7,8
70,6,0,4,1,0
70,6,0,4,3,1
70,6,0,4,7,3
70,6,1,0,1,3
70,6,1,7,0,3
70,6,1,3,1,5
70,6,1,1,4,5
70,6,1,7,4,0
70,6,1,2,0,2
70,6,1,7,7,2
70,6,1,7,3,5
70,6,1,4,0,4
70,6,1,2,7,0
70,6,1,4,1,5
70,6,1,4,3,5
70,6,1,4,7,3
78,3,0,0,1,11
78,3,0,7,0,0
78,3,0,3,1,1
78,3,0,1,4,2
78,3,0,7,4,0
78,3,0,2,0,0
78,3,0,7,7,0
78,3,0,7,3,0
78,3,0,4,0,0
78,3,0,2,7,0
78,3,0,4,1,0
78,3,0,4,3,0
78,3,0,4,7,0
80,3,0,0,1,1
80,3,0,7,0,1
80,3,0,3,1,2
80,3,0,1,4,4
80,3,0,7,4,3
80,3,0,2,0,1
80,3,0,7,7,1
80,3,0,7,3,0
80,3,0,4,0,1
80,3,0,2,7,1
80,3,0,4,1,1
80,3,0,4,3,3
80,3,0,4,7,1
0,2,0,0,1,0
0,2,0,7,0,0
0,2,0,3,1,0
0,2,0,1,4,0
0,2,0,7,4,0
0,2,0,2,0,0
0,2,0,7,7,0
0,2,0,7,3,0
0,2,0,4,0,1
0,2,0,2,7,0
0,2,0,4,1,3
0,2,0,4,3,3
0,2,0,4,7,4
74,2,0,0,1,3
74,2,0,7,0,2
74,2,0,3,1,6
74,2,0,1,4,7
74,2,0,7,4,5
74,2,0,2,0,1
74,2,0,7,7,7
74,2,0,7,3,6
74,2,0,4,0,1
74,2,0,2,7,9
74,2,0,4,1,4
74,2,0,4,3,7
74,2,0,4,7,8
79,1,0,0,1,2
79,1,0,7,0,3
79,1,0,3,1,2
79,1,0,1,4,3
79,1,0,7,4,3
79,1,0,2,0,2
79,1,0,7,7,2
79,1,0,7,3,1
79,1,0,4,0,1
79,1,0,2,7,1
79,1,0,4,1,3
79,1,0,4,3,1
79,1,0,4,7,1
88,1,0,0,1,0
88,1,0,7,0,0
88,1,0,3,1,0
88,1,0,1,4,0
88,1,0,7,4,0
88,1,0,2,0,1
88,1,0,7,7,0
88,1,0,7,3,0
88,1,0,4,0,0
88,1,0,2,7,0
88,1,0,4,1,0
88,1,0,4,3,0
88,1,0,4,7,0
