agent_st_pos_x,agent_st_pos_y,agent_end_pos_x,agent_end_pos_y,agent_ini_pos_x,agent_ini_pos_y,agent_id,duration,user_id,round,st_time_relative,end_time_relative,is_optimal,q_value,expected_q_value
4.9,6.5,4.0,4.0,4,6,1,638,2,9,98.0,98.6,0,3.3720853448292347,0.0555555555555555
4.4,5.1,5.0,3.0,4,4,1,565,2,9,99.2,99.8,0,10.49,0.0555555555555555
5.3,3.5,5.0,3.0,5,3,1,114,2,9,100.4,100.5,0,1.0,0.0
5.3,3.5,5.0,3.0,5,3,1,105,2,9,101.0,101.1,0,1.0,0.0
5.3,3.5,5.0,3.0,5,3,1,96,2,9,101.6,101.7,0,1.0,0.0
6.4,2.6,2.0,1.0,5,3,0,822,5,8,2.0,2.8,0,1.0,0.0
3.8,2.9,5.0,5.0,3,2,0,841,5,8,5.9,6.7,0,1.0,0.0277777777777777
4.6,4.4,3.0,3.0,4,4,0,753,5,8,10.5,11.2,0,1.0,0.0555555555555555
3.3,2.3,1.0,2.0,3,2,0,425,5,8,14.3,14.8,0,1.0,0.0555555555555555
2.9,3.7,2.0,1.0,2,3,0,490,5,8,20.5,21.0,0,1.0,0.0277777777777777
2.7,1.8,3.0,2.0,2,1,0,442,5,8,22.1,22.6,1,5.69,0.1111111111111111
5.6,1.5,2.0,1.0,5,1,0,579,5,8,31.9,32.4,1,1.0,0.0
2.2,1.2,1.0,2.0,2,1,0,634,5,8,33.6,34.2,0,1.0,0.0277777777777777
1.4,2.7,3.0,3.0,1,2,0,710,5,8,35.3,36.0,0,1.0,0.0277777777777777
3.5,2.9,3.0,1.0,3,3,0,473,5,8,37.2,37.7,0,1.49,0.0555555555555555
3.6,1.4,2.0,3.0,3,1,0,683,5,8,38.6,39.3,0,1.0,0.0
2.8,3.6,2.0,1.0,2,3,0,481,5,8,40.4,40.8,0,1.0,0.0277777777777777
4.1,3.0,3.0,2.0,4,3,0,473,5,8,52.8,53.3,1,1.0,0.0833333333333333
3.5,2.2,1.0,1.0,3,2,0,732,5,8,54.0,54.8,0,1.49,0.0277777777777777
1.2,1.7,2.0,1.0,1,1,0,552,5,8,56.1,56.7,0,1.0,0.0277777777777777
2.9,1.4,1.0,2.0,2,1,0,631,5,8,57.8,58.4,0,1.0,0.0277777777777777
4.5,1.0,2.0,1.0,4,1,0,424,5,8,75.5,75.9,0,2.09,0.0
2.1,1.4,1.0,1.0,2,1,0,447,5,8,77.0,77.5,0,1.0,0.0555555555555555
1.7,1.3,3.0,2.0,1,1,0,421,5,8,78.4,78.8,0,1.0,0.0277777777777777
4.6,1.6,2.0,2.0,4,1,0,504,5,8,81.7,82.2,0,1.0,0.0
2.9,2.1,3.0,3.0,2,2,0,558,5,8,83.2,83.7,1,1.0,0.1111111111111111
3.5,3.3,1.0,2.0,3,3,0,582,5,8,84.5,85.1,0,-3.1,0.0555555555555555
1.6,2.6,1.0,3.0,1,2,0,402,5,8,86.1,86.5,0,9.0491,0.0555555555555555
4.0,5.7,2.0,3.0,4,5,1,531,5,8,4.0,4.6,0,1.0,0.0277777777777777
1.0,1.8,2.0,1.0,1,2,1,731,5,8,8.7,9.4,0,1.0,0.0277777777777777
3.6,0.7,5.0,5.0,3,0,1,861,5,8,12.2,13.1,0,1.0,0.0555555555555555
5.3,4.3,6.0,5.0,5,4,1,564,5,8,16.0,16.6,0,1.0,0.0
6.3,5.6,6.0,4.0,6,5,1,463,5,8,17.6,18.1,0,1.0,0.0555555555555555
6.5,4.3,5.0,4.0,6,4,1,493,5,8,19.1,19.6,0,1.0,0.0
5.6,5.3,6.0,5.0,5,5,1,499,5,8,25.2,25.7,0,1.49,0.0555555555555555
6.5,5.5,6.0,6.0,6,5,1,575,5,8,26.6,27.2,0,1.0,0.0555555555555555
