user_id,round,agent_id,agent_st_pos_x,agent_st_pos_y,q_value,expected_q_value,is_optimal
9,1,0,1,0,1.0,0.0,0
9,1,0,1,1,1.0,0.0384615384615384,0
9,1,0,0,0,1.0,0.0384615384615384,0
9,1,0,0,0,1.0,0.0384615384615384,0
9,1,0,2,4,1.0,0.0,0
9,1,0,3,3,1.0,0.0384615384615384,0
9,1,0,4,2,5.09,0.1153846153846153,1
9,1,0,3,1,1.0,0.0384615384615384,0
9,1,0,4,2,17.8691,0.1153846153846153,1
9,1,0,4,2,17.8691,0.1153846153846153,1
9,1,0,6,1,1.0,0.0,0
9,1,0,6,1,1.0,0.0,0
9,1,0,7,1,1.0,0.0,0
9,1,0,7,1,1.0,0.0,0
9,1,0,6,0,1.0,0.0384615384615384,0
9,1,0,7,1,1.0,0.0,0
9,1,0,7,2,1.0,0.0769230769230769,1
9,1,0,7,3,3.89,0.0769230769230769,1
9,1,0,7,4,1.0,0.0,0
9,1,0,7,4,1.0,0.0,0
9,1,0,3,7,1.0,0.0,0
9,1,0,3,7,1.0,0.0,0
9,1,0,3,7,1.0,0.0,0
9,1,0,3,7,1.0,0.0,0
9,1,0,1,7,1.0,0.0,0
8,1,0,7,5,1.0,0.0,0
8,1,0,6,6,1.0,0.0,0
8,1,0,6,6,1.0,0.0,0
8,1,0,4,6,1.0,0.0,0
8,1,0,4,6,1.0,0.0,0
8,1,0,3,4,1.0,0.0,0
8,1,0,3,4,1.0,0.0,0
8,1,0,2,2,1.0,0.0,0
8,1,0,3,2,1.0,0.0,0
8,1,0,3,3,1.0,0.0769230769230769,1
8,1,0,3,3,1.0,0.0769230769230769,1
8,1,0,4,0,1.0,0.0769230769230769,0
8,1,0,4,1,1.0,0.0,0
8,1,0,4,1,1.0,0.0,0
8,1,0,1,0,1.0,0.0,0
8,1,0,1,0,1.0,0.0,0
8,1,0,2,0,1.0,0.0,0
8,1,0,2,0,1.0,0.0,0
8,1,0,3,0,1.0,0.0769230769230769,0
8,1,0,2,1,1.0,0.0,0
8,1,0,1,1,1.0,0.0769230769230769,1
8,1,0,0,1,1.0,0.0,1
8,1,0,0,1,1.0,0.0,1
8,1,0,7,0,1.0,0.0,1
8,1,0,7,1,1.0,0.0769230769230769,1
8,1,0,7,0,1.49,0.0,1
8,1,0,7,1,2.7341,0.0769230769230769,1
8,1,0,7,0,1.931,0.0,1
8,1,0,7,0,1.931,0.0,1
8,1,0,7,3,1.0,0.0,0
8,1,0,7,3,1.0,0.0,0
8,1,0,7,7,1.0,0.0,1
8,1,0,6,6,1.0,0.0,0
8,1,0,6,6,1.0,0.0,0
8,1,0,7,6,1.0,0.0384615384615384,0
8,1,0,7,6,1.0,0.0384615384615384,0
8,1,0,7,2,1.0,0.0,0
8,1,0,7,2,1.0,0.0,0
8,1,0,7,5,1.0,0.0769230769230769,1
8,1,0,7,4,1.0,0.0,0
8,1,0,6,5,1.0,0.0769230769230769,1
8,1,0,7,4,1.0,0.0769230769230769,1
8,1,0,7,3,1.0,0.0,0
