agent_st_pos_x,agent_st_pos_y,agent_end_pos_x,agent_end_pos_y,agent_ini_pos_x,agent_ini_pos_y,agent_id,duration,user_id,round,st_time_relative,end_time_relative,is_optimal,q_value,expected_q_value
2.8,0.9,0.0,1.0,2,0,0,432,7,1,63.5,63.9,1,1.1,0.0769230769230769
1.4,2.3,1.0,4.0,0,1,0,533,7,1,65.8,66.3,1,2.9000000000000004,0.0
2.0,4.1,4.0,3.0,1,4,0,486,7,1,67.3,67.8,1,1.1,0.0
4.7,3.4,4.0,1.0,4,3,0,382,7,1,68.3,68.7,1,1.0,0.0
4.6,1.6,4.0,0.0,4,1,0,375,7,1,69.3,69.6,0,2.3,0.0
4.0,0.9,7.0,0.0,4,0,0,656,7,1,70.2,70.9,1,13.58864,0.1153846153846153
7.1,0.8,7.0,3.0,7,0,0,823,7,1,71.4,72.3,1,2.3,0.0
7.4,3.8,7.0,4.0,7,3,0,375,7,1,72.8,73.2,0,3.29,0.0384615384615384
7.3,4.8,7.0,7.0,7,4,0,830,7,1,73.9,74.7,0,2.9000000000000004,0.0
7.4,7.3,5.0,7.0,7,7,0,798,7,1,75.1,75.9,1,2.9000000000000004,0.0
5.0,7.4,4.0,7.0,5,7,0,422,7,1,76.6,77.0,1,1.0,0.0769230769230769
4.1,7.3,2.0,7.0,4,7,0,448,7,1,77.8,78.2,1,1.0,0.0
2.9,7.5,3.0,1.0,2,7,0,813,7,1,78.7,79.5,1,1.1,0.0
3.4,1.3,2.0,0.0,3,1,0,444,7,1,80.2,80.6,0,5.300000000000001,0.0769230769230769
0.8,2.0,0.0,2.0,1,1,0,77,7,1,84.0,84.1,0,1.0,0.0384615384615384
0.8,2.0,1.0,2.0,0,2,0,424,7,1,84.1,84.6,0,1.0,0.0
2.5,3.2,4.0,3.0,1,2,0,390,7,1,86.2,86.5,0,1.0,0.0
4.0,3.4,6.0,3.0,4,3,0,607,7,1,86.9,87.5,1,2.9000000000000004,0.0
7.5,3.6,7.0,4.0,6,3,0,389,7,1,89.4,89.7,0,1.0,0.0769230769230769
7.7,5.1,7.0,0.0,7,4,0,1004,7,1,90.4,91.4,0,3.5,0.0
7.5,1.0,4.0,1.0,7,0,0,622,7,1,92.5,93.1,1,1.1,0.0
4.4,1.6,4.0,0.0,4,1,0,487,7,1,93.5,94.0,0,2.3,0.0
4.4,0.5,3.0,1.0,4,0,0,471,7,1,94.3,94.8,0,1.0,0.0769230769230769
3.1,1.8,2.0,0.0,3,1,0,574,7,1,95.3,95.9,0,5.300000000000001,0.0
2.4,0.5,0.0,1.0,2,0,0,485,7,1,96.2,96.7,0,2.06,0.0
